timenumber,time,speakerturn,speaker,originaltext,cleantext,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
1257,35:08:00,1256,WALLACE,"GO AHEAD, VICE PRESIDENT.","GO AHEAD, VICE PRESIDENT.",4,99,50,99,25.77,4,25,75,25,0,0,0,0,0,0,0,0,0,25,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,25,25,0,0,0,25,25,50,25,0,25,25,0,0,0,0,0,0,0,0,0,0,0,50,25,25,0,0,0,0,0,0,0,0,0
1259,35:09:00,1258,BIDEN,"BIDEN: NUMBER ONE, HE KNOWS WHAT","  NUMBER ONE, HE KNOWS WHAT",5,8.69,97.69,1,25.77,5,0,80,40,40,20,0,0,0,20,0,20,0,0,0,0,0,0,20,0,0,20,20,0,0,0,0,0,0,0,20,0,0,0,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,0,0,0,0
1261,35:10:00,1260,BIDEN,I PROPOSED.,I PROPOSED.,2,1.92,1,99,25.77,2,50,50,50,50,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0
1263,35:12:00,1262,BIDEN,WHAT I PROPOSED.,WHAT I PROPOSED.,3,1,1,98.01,25.77,3,33.33,66.67,66.67,66.67,33.33,33.33,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,33.33,0,0,0,0,0,0,0,0,0,0
1265,35:12:00,1264,BIDEN,WHAT I PROPOSE DAYS THAT WE,WHAT I PROPOSE DAYS THAT WE,6,1,95.2,98.01,25.77,6,16.67,83.33,66.67,66.67,33.33,16.67,16.67,0,0,0,33.33,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,16.67,0,0,0,0,0,0,0,16.67,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1267,35:16:00,1266,BIDEN,EXPAND OBAMACARE AND INCREASE,EXPAND OBAMACARE AND INCREASE,4,38.6,50,99,25.77,4,50,75,25,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1269,35:16:00,1268,BIDEN,IT.,IT.,1,1,50,1,25.77,1,0,100,100,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0
1271,35:18:00,1270,BIDEN,WE DO NOT WIPE ANY -- ONE OF THE,WE DO NOT WIPE ANY -- ONE OF THE,8,72.69,50,7.84,25.77,8,0,87.5,62.5,12.5,12.5,0,12.5,0,0,0,0,12.5,12.5,12.5,0,0,12.5,12.5,0,0,0,12.5,12.5,0,0,0,0,0,0,12.5,0,0,0,0,25,0,0,0,12.5,0,12.5,0,0,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,25,0,0,0,0
1273,35:21:00,1272,BIDEN,DEBATES WE HAD WITH 23 OF MY,DEBATES WE HAD WITH 23 OF MY,7,68.29,92.33,13.15,25.77,7,14.29,71.43,71.43,28.57,28.57,14.29,14.29,0,0,0,0,0,28.57,14.29,0,0,0,14.29,0,0,0,14.29,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,14.29,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1275,35:22:00,1274,BIDEN,COLLEAGUES TRYING TO WIN THE,COLLEAGUES TRYING TO WIN THE,5,99,97.69,1,99,5,20,100,40,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,0,0,0,0,0,20,20,0,0,0,0,20,0,20,0,0,20,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,60,20,40,20,20,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1277,35:25:00,1276,BIDEN,NOMINATION WERE SAYING BIDEN,NOMINATION WERE SAYING BIDEN,4,38.6,99,1,25.77,4,25,75,25,0,0,0,0,0,0,0,0,0,0,25,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,25,0,25,0,0,0,0,0,0,25,0,0,25,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1279,35:27:00,1278,BIDEN,WANTED TO ALLOW PEOPLE TO HAVE,WANTED TO ALLOW PEOPLE TO HAVE,6,99,95.2,1,25.77,6,0,100,50,0,0,0,0,0,0,0,0,0,33.33,16.67,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,33.33,0,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,16.67,0,0,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1281,35:28:00,1280,BIDEN,PRIVATE INSURANCE STILL.,PRIVATE INSURANCE STILL.,3,18.82,99,98.01,25.77,3,66.67,100,33.33,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,33.33,0,0,0,33.33,0,0,0,0,0,0,0,0,33.33,33.33,0,0,0,0,0,0,0,0,0,0
1283,35:29:00,1282,BIDEN,IF THEY CAN.,IF THEY CAN.,3,1,50,1,25.77,3,0,100,100,33.33,33.33,0,0,0,0,33.33,0,0,0,33.33,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,33.33,0,0,33.33,33.33,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,33.33,0,0,0,0,0,0,0,0,0,0
1285,35:32:00,1284,BIDEN,THEY DO AND THEY WILL UNDER MY,THEY DO AND THEY WILL UNDER MY,7,1,92.33,89.63,25.77,7,0,100,100,42.86,42.86,14.29,0,0,0,28.57,0,0,14.29,28.57,0,14.29,0,28.57,0,0,0,0,0,0,0,0,0,0,0,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,14.29,0,0,0,14.29,14.29,14.29,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1287,35:32:00,1286,BIDEN,PROPOSAL.,PROPOSAL.,1,93.26,50,1,25.77,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0
1289,35:35:00,1288,BIDEN,THAT IS SIMPLY --,THAT IS SIMPLY --,3,1,50,1,25.77,3,0,100,100,33.33,0,0,0,0,0,0,33.33,0,0,33.33,33.33,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,0,0,0,0,0,0,66.67,0,0,0,0
1291,35:39:00,1290,TRUMP,TRUMP: YOUR PARTY WANTS TO GO,  YOUR PARTY WANTS TO GO,5,93.26,99,1,99,5,0,100,40,20,20,0,0,20,0,0,0,0,20,0,0,0,0,40,0,0,0,0,0,20,20,0,0,0,0,40,0,0,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,40,20,20,20,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1293,35:42:00,1292,TRUMP,SOCIALIST AND THEY ARE GOING TO,SOCIALIST AND THEY ARE GOING TO,6,18.82,95.2,23.51,25.77,6,16.67,83.33,66.67,16.67,16.67,0,0,0,0,16.67,0,0,16.67,16.67,0,16.67,0,33.33,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,16.67,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1295,35:43:00,1294,TRUMP,"DOMINATE YOU, JOE.","DOMINATE YOU, JOE.",3,18.82,99,1,1,3,33.33,66.67,33.33,33.33,33.33,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,33.33,0,33.33,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,33.33,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,33.33,33.33,0,0,0,0,0,0,0,0,0
1297,35:45:00,1296,BIDEN,BIDEN: I'M THE DEMOCRATIC PARTY,  I'M THE DEMOCRATIC PARTY,4,38.6,50,74.76,99,4,25,75,50,25,25,25,0,0,0,0,0,25,0,25,0,0,0,25,0,0,0,0,0,25,25,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,25,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,25,0,0
1299,35:46:00,1298,BIDEN,RIGHT NOW.,RIGHT NOW.,2,1.92,50,99,25.77,2,0,100,50,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,100,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0
1301,35:47:00,1300,BIDEN,THE PLATFORM OF THE DEMOCRATIC,THE PLATFORM OF THE DEMOCRATIC,5,99,50,43.37,25.77,5,40,80,60,0,0,0,0,0,0,0,0,40,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1303,35:50:00,1302,BIDEN,"PARTY IS WHAT I COME IN FACT,","PARTY IS WHAT I COME IN FACT,",7,29.3,50,99,99,7,0,100,57.14,28.57,14.29,14.29,0,0,0,0,14.29,0,14.29,14.29,0,0,0,28.57,0,0,14.29,0,0,14.29,14.29,0,0,0,0,14.29,0,0,0,0,14.29,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,14.29,14.29,0,0,0,0,0,28.57,0,28.57,14.29,14.29,0,0,14.29,0,0,0,0,0,0,0,0,0,0,14.29,0,14.29,0,0,0,0,0,0,0,0,0
1305,35:50:00,1304,BIDEN,APPROVED OF.,APPROVED OF.,2,99,50,1,99,2,50,100,50,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0
1307,35:54:00,1306,BIDEN,"NOW HERE'S THE DEAL, IT'S GOING","NOW HERE'S THE DEAL, IT'S GOING",6,1.92,50,98.01,25.77,6,0,83.33,66.67,16.67,0,0,0,0,0,0,16.67,16.67,0,16.67,33.33,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,16.67,33.33,16.67,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,50,0,16.67,0,0,0,0,0,0,33.33,0,0
1309,35:55:00,1308,BIDEN,TO WIPE OUT PRE-EXISTING -- BY,TO WIPE OUT PRE-EXISTING -- BY,6,99,50,23.51,25.77,6,16.67,50,50,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,50,0,0,0,0
1311,35:59:00,1310,BIDEN,"THE WAY, THE 200,000 PEOPLE THAT","THE WAY, THE 200,000 PEOPLE THAT",7,99,92.33,13.15,25.77,7,0,71.43,42.86,14.29,0,0,0,0,0,0,14.29,28.57,0,0,0,0,0,0,0,0,0,28.57,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57,0,28.57,0,0,0,0,0,0,0,0,0
1313,36:03:00,1312,BIDEN,"HAVE DIED ON HIS WATCH, HOW MANY","HAVE DIED ON HIS WATCH, HOW MANY",7,5.89,92.33,1,25.77,7,0,100,57.14,14.29,14.29,0,0,0,14.29,0,0,0,14.29,14.29,14.29,14.29,0,28.57,0,0,14.29,0,14.29,0,0,0,0,0,0,14.29,0,0,0,14.29,14.29,0,14.29,0,0,0,0,14.29,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,28.57,0,14.29,0,14.29,0,0,0,0,0,0,14.29,0,0,0,0,0,0,14.29,0,14.29,0,0,0,0,0,0,0,0,0
1315,36:07:00,1314,BIDEN,OF THOSE HAVE SURVIVED?,OF THOSE HAVE SURVIVED?,4,38.6,50,1,25.77,4,25,100,75,25,0,0,0,0,0,0,25,0,25,25,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,25,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,25,0,0,0,0,0,0
1317,36:08:00,1316,BIDEN,OVER 7 MILLION PEOPLE HAVE,OVER 7 MILLION PEOPLE HAVE,5,93.26,97.69,43.37,25.77,5,20,80,40,0,0,0,0,0,0,0,0,0,20,20,0,0,0,20,0,0,0,40,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,20,0,0,0,20,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1319,36:08:00,1318,BIDEN,CONTRACTED A COVID.,CONTRACTED A COVID.,3,99,50,1,25.77,3,33.33,33.33,33.33,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,33.33,0,0,0,0,0,0,0,0,0,0
1321,36:10:00,1320,BIDEN,WHAT DOES IT MEAN GOING FORWARD,WHAT DOES IT MEAN GOING FORWARD,6,1.92,50,99,25.77,6,16.67,100,50,33.33,0,0,0,0,0,0,33.33,0,0,16.67,0,0,0,50,16.67,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,16.67,33.33,33.33,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1323,36:11:00,1322,BIDEN,IF YOU STRIKE DOWN THE,IF YOU STRIKE DOWN THE,5,93.26,97.69,43.37,25.77,5,0,80,80,20,20,0,0,20,0,0,0,20,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20,0,0,20,20,0,20,0,0,0,0,0,0,0,0,0,20,0,0,20,0,0,0,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1325,36:14:00,1324,BIDEN,AFFORDABLE CARE ACT?,AFFORDABLE CARE ACT?,3,93.26,50,1,99,3,33.33,66.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,33.33,0,0,0,0,33.33,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,33.33,0,0,0,0,33.33,0,0,0,0,0,0
1327,36:15:00,1326,TRUMP,"TRUMP: 308,000 MILITARY PEOPLE","  308,000 MILITARY PEOPLE",4,93.26,99,1,25.77,4,25,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,25,0,0,0,0,0,0,0,0,0
1329,36:17:00,1328,TRUMP,DIED BECAUSE YOU COULDN'T,DIED BECAUSE YOU COULDN'T,4,1,99,1,25.77,4,50,100,75,25,25,0,0,25,0,0,0,0,0,25,0,25,25,50,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,50,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,25,0,0
1331,36:18:00,1330,TRUMP,PROVIDE PROPER HEALTHCARE IN THE,PROVIDE PROPER HEALTHCARE IN THE,5,99,97.69,43.37,25.77,5,40,60,40,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1333,36:20:00,1332,TRUMP,"MILITARY, SO DON'T TELL ME --","MILITARY, SO DON'T TELL ME --",5,1,2.31,43.37,25.77,5,20,100,60,20,20,20,0,0,0,0,0,0,0,20,20,20,20,40,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,20,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,20,0,0,0,0,40,0,20,0,0
1335,36:24:00,1334,TRUMP,AND IF YOU WERE HERE IT WOULD BE,AND IF YOU WERE HERE IT WOULD BE,8,1,89.42,1,25.77,8,0,100,100,25,12.5,0,0,12.5,0,0,12.5,0,0,37.5,12.5,25,0,37.5,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,25,0,0,25,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1337,36:24:00,1336,TRUMP,2 MILLION PEOPLE BECAUSE WE WERE,2 MILLION PEOPLE BECAUSE WE WERE,6,1.92,99,1,25.77,6,33.33,83.33,50,16.67,16.67,0,16.67,0,0,0,0,0,0,16.67,0,16.67,0,16.67,0,0,0,33.33,0,0,0,0,0,0,0,33.33,0,0,0,0,16.67,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,16.67,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1339,36:27:00,1338,TRUMP,VERY LATE ON THE DRAW.,VERY LATE ON THE DRAW.,5,99,50,99,25.77,5,0,80,60,0,0,0,0,0,0,0,0,20,20,0,20,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0
1341,36:33:00,1340,TRUMP,CHINA WAS HEAVILY INFECTED --,CHINA WAS HEAVILY INFECTED --,4,38.6,50,1,25.77,4,50,50,25,0,0,0,0,0,0,0,0,0,0,25,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,25,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,50,0,0,0,0
1343,36:37:00,1342,WALLACE,WALLACE: GENTLEMEN --,  GENTLEMEN --,1,93.26,99,1,25.77,1,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,200,0,0,0,0
1345,36:39:00,1344,BIDEN,BIDEN: YOU ARE TALKING ABOUT,  YOU ARE TALKING ABOUT,4,1.92,99,1,25.77,4,25,100,75,25,25,0,0,25,0,0,0,0,25,25,25,0,0,50,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1347,36:41:00,1346,BIDEN,2 MILLION PEOPLE.,2 MILLION PEOPLE.,3,93.26,99,1,25.77,3,33.33,66.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,33.33,0,0,0,0,0,0,0,0,0,0
1349,36:43:00,1348,BIDEN,WE WILL TALK ABOUT THIS IN THE,WE WILL TALK ABOUT THIS IN THE,7,68.29,99,13.15,25.77,7,0,100,85.71,28.57,14.29,0,14.29,0,0,0,14.29,14.29,28.57,14.29,14.29,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,14.29,0,0,0,0,0,14.29,14.29,14.29,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1351,36:46:00,1350,BIDEN,NEXT SEGMENT.,NEXT SEGMENT.,2,93.26,50,99,25.77,2,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0
1353,36:48:00,1352,TRUMP,TRUMP: THE PRESIDENT ALSO IS,  THE PRESIDENT ALSO IS,4,1.92,50,1,25.77,4,25,100,75,0,0,0,0,0,0,0,0,25,0,25,25,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,25,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355,36:49:00,1354,TRUMP,OPPOSED TO ROE V WADE.,OPPOSED TO ROE V WADE.,5,99,50,1,25.77,5,20,40,20,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0
1357,36:53:00,1356,TRUMP,THAT IS ON THE BALLOT AS WELL,THAT IS ON THE BALLOT AS WELL,7,68.29,50,13.15,99,7,0,85.71,85.71,14.29,0,0,0,0,0,0,14.29,14.29,28.57,14.29,14.29,14.29,0,14.29,14.29,14.29,0,0,0,14.29,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,14.29,0,14.29,0,0,0,0,0,0,0,14.29,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0
1359,36:58:00,1358,TRUMP,AND SO THAT'S ALSO AT STAKE,AND SO THAT'S ALSO AT STAKE,6,1,50,23.51,25.77,6,0,83.33,83.33,16.67,0,0,0,0,0,0,16.67,0,16.67,16.67,33.33,50,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,16.67,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,16.67,0,0
1361,37:00:00,1360,TRUMP,RIGHT NOW.,RIGHT NOW.,2,1.92,50,99,25.77,2,0,100,50,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,100,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0
